NODE_ID,NODE_NAME,x,y
"3840070600",진주시-사천시,128.1353043264,35.1169768545
"3840087400",각산터널북측,128.0388171900,34.9567400289
"3840087901",실안동492-6,128.0424395582,34.9437135857
"3840095800",진주시-사천시,128.1390242421,35.1159838285
"3840096300",사천1터널북측,128.1406142336,35.1136242012
"3840127202",신복리508-6,128.0655172887,35.0365454582
"3840127901",덕곡리718,128.0635395327,35.0065527892
"3840128400",송지리1385,128.0645768316,35.0109353934
"3840143500",금성교(북측),127.9737335959,35.1422868326
"3840144800",용산리42-2,127.9270006778,35.0834348084
"3840145900",구호리939,128.0483524752,35.0988421306
"3840147100",성내리153,127.9608604421,35.0586877719
"3840148700",검정리641,128.0220675253,35.0687536713
"3840149300",구평리685,127.9797092409,35.0075269302
"3840150400",선전리15-33,127.9828716554,34.9854377483
"3840151100",두량리1436-2,128.1157090550,35.1051251614
"3840157400",선인리654,128.0973108313,35.0852772695
"3840157800",선인리194-2,128.0972483860,35.0796862275
"3840159100",수석리824,128.0881366235,35.0861604504
"3840161400",정의리415-1,128.0951235005,35.0877103182
"3840161700",정의리162-7,128.0936986357,35.0864437853
"3840171000",죽천리50,128.0722507992,35.0526141040
"3840164300",수석리278-3,128.0845494786,35.0811359907
"3840165300",평화리163-45,128.0878991816,35.0818109349
"3840167300",고읍리464-6,128.0882116961,35.0769948077
"3840168700",고읍리564-4,128.0854619290,35.0777280432
"3840168900",고읍리468-2,128.0841370612,35.0758865743
"3840169100",고읍리433-1,128.0877617224,35.0785363002
"3840170000",죽천삼거리,128.0693261060,35.0465814275
"3840174600",송지리1375,128.0606896962,35.0076023956
"3840174800",송지리1386,128.0651767815,35.0104354390
"3840182200",봉남동408-1,128.1010617105,34.9472926963
"3840186100",용강사거리,128.0827883186,34.9449761802
"3840196900",서금동150,128.0763515427,34.9258532752
"3840197200",삼천포유람선관광,128.0633276551,34.9280196245
"3840199600",선구동285-21,128.0744516241,34.9355021880
"3840202000",실안동1254,128.0422168911,34.9394265617
"3850004800",불암역,128.9285789536,35.2216562539
"3850004900",세븐일레븐김해풍유점,128.8485097009,35.2227186500
"3850008302",안동409-2,128.9101533438,35.2326837365
"3850008800",안동공단사거리,128.9151407943,35.2290149310
"3850009600",무접삼거리,128.8679238567,35.2299052120
"3850013601",산월교,128.7502077804,35.2390997281
"3850014400",평전사거리,128.8609488884,35.2395682428
"3850015302",삼산골프연습장앞교차로,128.8780659003,35.2417195959
"3850018201",죽곡리189-2,128.7660229932,35.2775105427
"3850019001",대동TG,128.9832833017,35.2559114611
"3850020702",명동리1239-7,128.8027205063,35.2958016253
"3850023500",새진영교회,128.7265191688,35.3111598054
"3850023901",삼원기술앞교차로,128.9670003491,35.3185204742
"3850024700",여차마을회관,128.8935278259,35.3377842748
"3850030700",관동동488,128.8023492756,35.1764437842
"3850030900",관동동504,128.7896384295,35.1765633167
"3850032100",관동동487,128.8011560026,35.1770911302
"3850034000",정자나무공원앞교차로,128.7954937640,35.1777804057
"3850039000",장유수정교회앞교차로,128.7995715064,35.1845329720
"3850041700",버드소리장유점,128.8046109218,35.1876993849
"3850043500",대청동341,128.7958584611,35.1887386588
"3850045800",수변공원앞교차로,128.8016356216,35.1896094899
"3850048300",투썸플레이스장유대청점,128.8016057362,35.1908415925
"3850048600",김해샤론교회,128.8004374471,35.1909387665
"3850052900",더치카페카와,128.7973102850,35.1936261357
"3850053300",롯데마트장유점앞교차로,128.8020405070,35.1937257263
"3850056700",화목동1435,128.8457130655,35.1958695324
"3850058000",화목동1435,128.8466593802,35.1967628609
"3850062400",화목동796,128.8485012524,35.1985305936
"3850066300",화목동799-2,128.8494260994,35.2025354080
"3850067300",청일식앞교차로,128.8148538404,35.2034484188
"3850068400",화목동785,128.8517005699,35.2042937934
"3850069100",장유교회,128.8143952228,35.2045097793
"3850070900",내덕동350,128.8199235224,35.2050551370
"3850072600",고깃배횟집앞교차로,128.8147994674,35.2055291877
"3850073400",부영2차삼거리,128.8081738677,35.2057624739
"3850074200",내덕동351,128.8181570574,35.2060425146
"3850076200",내덕동348,128.8173848707,35.2070238951
"3850077500",풍유동435,128.8496978902,35.2081096565
"3850081200",흥동296,128.8530059386,35.2128847877
"3850082200",신답교,128.8314904256,35.2145954981
"3850082900",칠산IC연결로교,128.8530583528,35.2154062018
"3850083600",칠산교차로,128.8532603895,35.2175895622
"3850090000",반도보라아파트앞교차로,128.8733607212,35.2237190047
"3850092500",부영공업사앞교차로,128.9213820385,35.2277446463
"2420073000",작동389-17,126.8103279246,37.5071440314
"2420074400",작동378-2,126.8123652304,37.5082689140
"2420074800",속성변화점,126.8129776887,37.5067107641
"2420087000",송내역(서울1호선),126.7534948411,37.4872812146
"2430006600",고림동811,127.2200935412,37.2357528797
"2430008400",문예회관입구삼거리,127.1982705343,37.2327614214
"2430015100",화산리821,127.2131325608,37.1434384656
"2430018500",덕성리166,127.2124823171,37.1747681890
"2430019200",덕성리754-1,127.2059704498,37.1699020416
"2430021800",진목교,127.1341826991,37.1062226200
"2430023300",원암삼거리,127.1486988560,37.0914457143
"2430024700",오산리626-9,127.1542286537,37.3210485378
"2430025700",북리54-2,127.1580406659,37.1422316613
"2430026300",봉무리산10-4,127.1623594500,37.1364471515
"2430026600",용인시민체육공원,127.1651053648,37.2447207924
"2430027200",삼가삼거리,127.1665290861,37.2435137982
"2430029300",창리492,127.1705126064,37.1347724642
"2430030800",남사면아곡리산9,127.1722535098,37.1532395294
"2430031000",능평교차로,127.1728031685,37.3389204639
"2430031200",아곡리11-6,127.1731016942,37.1524194104
"2430033300",완장리669-1,127.1770763364,37.1647010540
"2430033800",진성테크입구삼거리,127.1779522683,37.1886825133
"2430035700",동백터널동측,127.1808560911,37.2819471127
"2430035900",서리2교남측,127.1807216768,37.1924148846
"2430038700",마성IC접속도로남측,127.1848008919,37.2823669876
"2430039500",역북동743,127.1867481451,37.2331049421
"2430040100",동운ENG,127.1872255165,37.1465125920
"2430041500",능원교차로,127.1895014553,37.3417588778
"2430041700",화곡저수지,127.1896077089,37.1601566432
"2430046800",송전삼거리,127.1972626148,37.1404282184
"2430046900",광주시-용인시처인구,127.1978077618,37.3418566512
"2430047600",늘푸른교회,127.1984234806,37.2389661198
"2430047900",꿈의교회,127.1985537300,37.2399597445
"2430048900",원천교차로,127.1995259809,37.1933468081
"2430052300",영마교서측,127.2042501286,37.2762946468
"2430052600",덕성리706-2,127.2041926695,37.1731363662
"2430053300",대촌교차로남측,127.2052665136,37.2115868290
"2430054300",어비리312-4,127.2060477931,37.1088473697
"2430056800",은화삼CC입구삼거리,127.2086149806,37.2123011818
"2430056900",용인사거리,127.2087267305,37.2355218073
"2430057700",용인종합버스터미널,127.2092511636,37.2321398270
"2430058700",옥현정류장삼거리,127.2102117129,37.2234109335
"2430059100",김량대교사거리,127.2104558871,37.2376974010
"2430059300",캐리비안캠프앞,127.2107022099,37.2848153577
"2430061600",묘봉1교차로삼거리,127.2123000428,37.1236699005
"2430064200",묘봉교,127.2136210123,37.1241480882
"2430064800",인정교,127.2145617624,37.2653662767
"2430072100",고림동394-6,127.2253515371,37.2524733607
"2430073000",유운리9-67,127.2297405089,37.3017745899
"2430073700",운학동811,127.2306681758,37.2161301665
"2430074300",마평교차로,127.2314658249,37.2322757134
"2430076800",에덴어린이집,127.2365626132,37.2577725692
"2430078200",갈담4거리,127.2443961401,37.3239122086
"2430079000",용인휴게소,127.2468786372,37.2457477760
"2430080900",재성가든,127.2533323565,37.2618019010
"2430081400",해든빌,127.2564209805,37.2277679326
"2430082000",새마을9교,127.2569454695,37.2043247995
"2430082900",적성산단교차로,127.2665848248,37.2616024949
"2430086400",학일1리마을회관,127.2860500154,37.1476286414
"2430089000",문촌리22-3,127.2991270636,37.1580361725
"2430090900",청룡학생수련원앞,127.3073032085,37.1376859481
"2430091100",독성리전원마을입구,127.3081164438,37.1620390360
"2430093600",양지농원앞,127.3132199192,37.2215030574
"2430095300",추계2리입구삼거리,127.3239967308,37.2473721415
"2430098300",평대사거리교량,127.3400482075,37.1537018769
"2430101000",협전화학앞,127.3691179711,37.1477126934
"2430101400",제일약품입구삼거리,127.3703985751,37.1781110578
"2430102100",용천리829,127.3726389735,37.1321718292
"2430103600",백암사거리,127.3791149818,37.1676925879
"2380007506",삼거리797-21,127.0189404610,38.0832994587
"2430105200",백봉교차로램프,127.3877402575,37.1464596961
"3120020200",경천교,127.2436591688,36.0209658688
"2430107400",고안리973-67,127.4064901136,37.1372316228
"2430107900",두미리774-1,127.4128787241,37.1765894001
"2430108400",옥산리1888,127.4154805134,37.1075931681
"2440003700",청덕동80-2,127.1554737805,37.2953956040
"2440005400",동백쥬네브주유소사거리,127.1523117450,37.2768060612
"2440006000",중동460-9,127.1520993534,37.2676737788
"2440006500",중동1020,127.1654232242,37.2603747024
"2440006600",중동1077,127.1654528993,37.2572318321
"2440007200",하나로마트사거리,127.1378131485,37.2668237890
"2440008000",상하중학교,127.1357383796,37.2622493028
"2440008500",보라동184-7,127.1226146831,37.2496590070
"2440012900",용인한일초등학교,127.1061912288,37.2426430486
"2440015300",하갈동244-12,127.0967294626,37.2549998987
"2440024700",흥덕마을67단지사거리,127.0741417145,37.2781508827
"2440027600",흥덕마을12단지사거리,127.0821102232,37.2717760837
"2440029100",농서동174-6,127.0841209510,37.2232859972
"2440030400",영덕1교남측,127.0878634759,37.2706717170
"2440033000",하갈1교북측,127.0917626005,37.2627027452
"2440035100",하갈교,127.0976398777,37.2542258545
"2440038400",상미교차로,127.1016282256,37.2763692934
"2440038500",기흥교북측,127.1017348595,37.2378067306
"2440038900",기흥교남측,127.1020602016,37.2370988441
"2440040100",수원신갈IC진출로(북측),127.1026417970,37.2680585231
"2440044300",보라교사거리,127.1051399382,37.2536274270
"2440044800",보라초등학교입구삼거리,127.1053213518,37.2641985067
"2440045900",그린주유소앞삼거리,127.1058026995,37.3025945575
"2440052300",보라지구입구삼거리,127.1093060172,37.2548407403
"2440052400",상갈동292,127.1094429138,37.2698095595
"2440053200",구성사거리,127.1100255904,37.2940962369
"2440054800",구갈동290,127.1112602931,37.2845752763
"2440057700",속성변화점,127.1132273564,37.2892814330
"2440061400",마북동162-12,127.1173798731,37.3032378611
"2440062300",터널,127.1180391803,37.2218691224
"2440069100",아차지교사거리,127.1339136055,37.2900820269
"2440070200",강남유치원삼거리,127.1366139804,37.2742845884
"2440071300",상하초등학교병설유치원,127.1398602314,37.2570682447
"2440071600",진흥아파트입구사거리,127.1406938488,37.2615404998
"2440076800",동백이마트사거리,127.1520511912,37.2793576832
"3110081000",검산동행정복지센터,126.9030095705,35.8027897772
"3110081300",속성변화점,126.9020721725,35.8004733685
"3110082500",신풍동43-1,126.9013597901,35.7936324727
"3110084700",김제여자고등학교,126.8945978331,35.8005816494
"3110085300",요촌동116-2,126.8904107096,35.7997067258
"3110090700",연정동876-1,126.8546138981,35.7970235056
"3110093300",창제리1097-2,126.6943278503,35.8270775875
"3110097600",진봉사거리,126.7664794180,35.8586431925
"3110098700",석동리128-2,126.8082678282,35.8185458200
"3110102300",상정리584-1,126.9117209633,35.8443267827
"3110104100",상동동211-27,126.9280827350,35.8303211171
"3110105200",장신리415-1,126.9915637103,35.8673079440
"3110106300",석담리225-19,126.9755525120,35.8812646074
"3110106400",석담리225-45,126.9741901301,35.8816895518
"3110106500",석담리387-1,126.9729027330,35.8829644003
"3110108300",부거리1633,126.8846233494,35.8459514534
"3110109300",대동리1153-4,126.8601630215,35.8451180834
"2380008000",북삼리382-1,126.9931298849,38.0908788590
"3110109500",대동리산172,126.8560633815,35.8454430251
"3110114700",장산리892,126.8513384627,35.8871632678
"3110118100",선암리305-22,127.0315485474,35.7609952044
"3110118400",선암리768,127.0320485068,35.7606535794
"3110119000",선암리769,127.0331734143,35.7597453551
"3110120000",정읍시-김제시,126.8823164658,35.7574219026
"3120001500",염암교서측,127.1158335750,35.6683645869
"3120001700",계곡터널,127.1085569801,35.6692502430
"3120002800",속성변화점,127.2332668241,35.7199636811
"3120005700",신리2교,127.2134917614,35.7652844617
"3120006500",의암리59-4,127.2519939486,35.8169422127
"3120010202",해월리999-37,127.2535003970,35.8586590439
"3120010602",해월리435-4,127.2482699932,35.8646729304
"3120011201",명덕리산137-9,127.2151312269,35.8883067989
"3120012300",마천교,127.0747194500,35.9031823374
"3120014900",오일뱅크극동,127.1535005114,35.9350042436
"3120016100",용봉교,127.1704984493,35.9419823374
"3120017400",어우리761,127.1810921678,35.9659524940
"3120018700",익산IC앞,127.1101939261,35.9869940744
"3120020000",소농리759,127.1366316053,36.0011222753
"3120020400",정자삼거리,127.1991668702,36.0277079775
"3120029500",원어전교,127.0566192243,35.9129560268
"3120030200",용서리818,127.0188408271,35.8304485840
"3120030300",용서리820,127.0192931748,35.8301588574
"3120034100",엘레강스빌라,127.0232140830,35.8300534206
"3120037900",돌꼭지교차로,127.0361075825,35.8242811337
"3120038900",원천1교,127.0424007134,35.8327992217
"3120041400",출판로1,127.0543084546,35.8397232217
"3120042800",오공로시점,127.0556006050,35.8357044339
"3120042900",갈산1로시점,127.0556028959,35.8343415733
"3120043500",오공로12,127.0568920140,35.8371454886
"3120074500",황운교동측,127.2266720555,35.8528289206
"3120098600",계곡터널2서측,127.1278684999,35.6660323392
"3120164501",용암리854,127.1285635225,35.9344379227
"3120164705",용암리852,127.1253680572,35.9445998161
"3120165203",둔산리925,127.1292217828,35.9594629882
"3120203401",장기리1129-14,127.1639045056,35.9356567176
"3120219100",ASA전주공장,127.1220150556,35.9587439199
"3120220100",한국석유관리원,127.1236650562,35.9685579199
"3120220702",둔산리856,127.1268476851,35.9623067526
"3120221304",용암리854,127.1364252128,35.9437858698
"3120221700",대원산업전기,127.1568110566,35.9350129193
"3120221906",낙평리771-1,127.1581760678,35.9330102284
"3120229900",익산IC서측,127.1112682958,35.9894391329
"3120260800",신원교남측,127.2830860911,35.8404780204
"3120262400",대흥리1116,127.2493033552,35.8750501646
"3120263800",낙평리1236,127.1637854858,35.9255856230
"3120265300",낙평리889-2,127.1605606911,35.9349928715
"3120266200",율소리977-8,127.1736968913,35.9511744445
"3120267300",용암리852,127.1173394165,35.9468246217
"3120267900",구암리758,127.0942915426,35.9365923197
"3120271000",후정리283-1,127.0646569144,35.9068538618
"3120271600",해전분기점,127.0526330093,35.9031875441
"3120272900",둔산리915,127.1247636465,35.9601231543
"3120277300",오성교(서측),127.2148180542,35.9743470483
"3120277400",읍내리299-1,127.2092060959,35.9690976119
"3120279300",경천리352-1,127.2644757735,36.0190922558
"3120281400",산북리1086,127.3382433427,36.1214310643
"3120282600",상개리550-5,127.0272859392,35.8200551603
"3130000105",백운교남측,127.4611849806,35.6295241167
"3130000200",구신리산291-2,127.3279866054,35.6618271809
"3130000300",오정삼거리,127.3761809491,35.6708475875
"3130000500",덕현삼거리,127.3837954494,35.6784973377
"3130002903",내좌교차로,127.3260176038,35.7414150757
"3130003007",산내교,127.3348711111,35.7416782689
"3130003009",강정리1623-52,127.3522201834,35.7454448556
"3130003200",은천삼거리,127.4171036060,35.7483491182
"3130004001",연장리1068-2,127.3733993989,35.7715944327
"3130006001",군상리278-2,127.4355386218,35.7927687688
"3130007900",후사동삼거리,127.4473993562,35.8200365246
"3130009103",거석리731-1,127.3606103371,35.8359942767
"3130010001",능금리1155-2,127.5847490026,35.8471645189
"3130012201",갈거교남측,127.4409235254,35.8880352601
"3130012800",갈두교남측,127.4700432931,35.8808238056
"3130013500",모정리산289-8,127.4706630743,35.8870437124
"3130016100",월계리322,127.5163416998,35.9389227435
"3130016700",송풍삼거리,127.5227098874,35.9516361500
"3130017205",양명교남측,127.4355822888,35.9249677163
"3130018800",곰티터널동측,127.3066124878,35.7923454752
"3130045900",금지터널동측,127.4623567836,35.8554175236
"3130047000",용평대교서측,127.5069855842,35.8766557029
"3130069800",월운터널남측,127.3488206745,35.7456903856
"3130093800",마이산관광정보센터앞,127.4177055238,35.7753192182
"3130094700",등선교남측,127.4259135025,35.7891525603
"3130096300",진안시외버스정류장앞,127.4312281764,35.7923053194
"3130096500",학천교북측,127.4316254655,35.7932521324
"3130116400",용포리산25-7,127.2767144813,35.7518642602
"3130117000",무릉리534-3,127.3832028630,36.0080775231
"3130119600",노성리1656,127.5486267245,35.8979659658
"3130124200",반월리520-9,127.4376751224,35.7711963235
"3130126900",신암리산1,127.4610115502,35.6571010102
"3130128400",외궁리481-4,127.3206108568,35.7228011265
"3130129400",강정리636-3,127.3473208164,35.7446571407
"3130130000",연장리1066-13,127.3742682088,35.7716709063
"3130131900",단양리845,127.4178643627,35.7718294710
"3130133000",신정리354-1,127.3455955581,35.7925517153
"3130133900",봉암육교(북측),127.3388081594,35.8505284500
"3140002200",상오동마을,127.6155447621,35.8660170874
"3140002401",진도리산127-1,127.6092134937,35.8655507277
"3140003700",사전교차로,127.6821994469,35.8785166105
"1700002602",내리57-2,126.4931927416,37.2706172039
"1700003700",속성변화점,126.4851471306,37.2575043392
"1750002000",조선대입구교차로,126.9257650121,35.1441148369
"1750003800",용산터널,126.9190701994,35.1170310868
"1750006000",속성변화점,126.9678032609,35.1280749934
"1750006700",평화어린이집,126.9321685743,35.1304992122
"1750008401",금동138-1,126.9191381557,35.1419480306
"1750009901",호남동137,126.9108487073,35.1484278090
"1750010401",지산동724-1,126.9370250922,35.1502522366
"1750010900",장동로터리,126.9221164798,35.1495621494
"1790223701",뜨레찬,126.7579863605,35.1158152336
"1750014204",용산동650-8,126.9301558772,35.1175741170
"1750014702",동명동행정복지센터,126.9256267503,35.1515510262
"1750023400",금남로5가14-1,126.9119388513,35.1534297642
"1750024000",방학교,126.9282912300,35.1289081495
"1760002301",농성동415-41,126.8830680134,35.1582961773
"1760003200",백마교종점,126.8292302303,35.1106466176
"1760003300",백마교,126.8287113556,35.1106887744
"1760004400",아우디갤러리,126.8548382922,35.1149921807
"1760005900",빛들의교회,126.8690636920,35.1192257966
"1760008900",무지개뜨는교회,126.8690567299,35.1207754307
"1760013200",충정교회,126.8594260431,35.1221378993
"1760020900",엔제리너스광주풍암,126.8688959495,35.1246813051
"1760021900",속성변화점,126.8525687935,35.1251148369
"1760025400",속성변화점,126.8422706055,35.1275438994
"1760026800",베니빈,126.8582694801,35.1300654934
"1760028200",한스앤빈월드컵점,126.8794351365,35.1315582126
"1760029200",풍금사거리,126.8594283561,35.1325700551
"1760029501",금호동산110-6,126.8551282437,35.1345877922
"1760030900",와이스쿠바,126.8795762622,35.1343664925
"1760033901",쌍촌동885-36,126.8563049640,35.1453791466
"1760034900",새한빛교회,126.8489258760,35.1409186430
"1760035800",본향교회,126.8668177302,35.1440307742
"1760036701",화정동795,126.8763475193,35.1487894438
"1760037300",서창농협컨벤션지점,126.8430787928,35.1461498368
"1760048901",화정동23-5,126.8781141628,35.1573466101
"1760053500",계수교차로,126.8558487303,35.1624069304
"1760053600",유덕초등학교병설유치원,126.8634898242,35.1642741179
"1760057300",아델리아,126.8664469677,35.1536026747
"1760058300",삼화빌딩,126.8663221372,35.1587355083
"1760059001",유촌동875,126.8617763851,35.1655004196
"1760097100",풍암동713-8,126.8680554719,35.1171836144
"1760097300",풍암동929-4,126.8659056462,35.1191333848
"1760100400",금호동산110-6,126.8551295547,35.1340526937
"1760105200",치평동1287,126.8420700408,35.1454636391
"1760106000",치평동1307,126.8450697709,35.1462718975
"1760107000",쌍촌동1268,126.8573811433,35.1526712396
"1760109700",쌍촌동1289,126.8625931572,35.1564875039
"1760112400",쌍촌동1349,126.8646429465,35.1606620452
"1760113000",상일여자고등학교,126.8638805231,35.1592955279
"1760113900",전남지방우정청교차로,126.8565436558,35.1607869902
"1760116000",유촌동858,126.8579185056,35.1647282203
"1760116800",유촌동851,126.8566686277,35.1631700566
"1760119100",동천동655,126.8608682115,35.1695276959
"1760121700",동천동750,126.8734671015,35.1699860414
"1760122500",광천동576-7,126.8806789862,35.1677696608
"1760123600",쌍촌동1231,126.8664178864,35.1478801573
"1770001502",송암동행정복지센터,126.8759778894,35.1116206717
"1770001701",새희망교회,126.8883320120,35.1091053055
"1770002800",방림동343-3,126.9179910396,35.1356545228
"1770003600",승촌동363-2,126.7765084495,35.0549180242
"1770012600",은진교회,126.8955276372,35.1315508368
"1770063400",월산동144-4,126.9006024245,35.1429225544
"1770013401",주월동1010-1,126.8947624257,35.1335379222
"1770014700",정원유통,126.8938982926,35.1374241488
"1770015101",월산동163,126.8995282303,35.1428811045
"1770015300",주월성결교회,126.8884671684,35.1396079617
"1770016200",남광주농협월산지점,126.9065890121,35.1431594618
"1770017500",속성변화점,126.9076958862,35.1488350249
"1770019800",방림초등학교병설유치원,126.9218849851,35.1333222834
"1770020100",무안갯벌낙지촌,126.9206730815,35.1347900964
"1770042800",지하차도서측,126.8856070951,35.1021844117
"1770043500",전남대병원입구삼거리,126.8966603801,35.1017866256
"1770045100",대우통신앞,126.9028774635,35.1128813075
"1770045400",해오름어린이집,126.9032281709,35.1082389155
"1770046600",휴튼아파트입구,126.9063590381,35.1073462069
"1770046800",방림터널사거리,126.9192214528,35.1307828476
"1770046900",금호맨션앞,126.9192288827,35.1321096472
"1770061900",임암동632-11,126.8757711311,35.1010221878
"1770064100",주월동398-76,126.8952029953,35.1299739816
"1770065600",진월동413-25,126.8980028408,35.1178003631
"1770070900",송암동행정복지센터,126.8766672546,35.1120592334
"1770072300",송하동268,126.8837916347,35.1113676801
"1770073100",임암동937,126.8734300818,35.1062848655
"1770075700",송하동939,126.8771547476,35.1072764399
"1770080100",노대동742,126.9012401659,35.1032270164
"1770081600",양과동716,126.8731302902,35.0817626179
"1780000102",풍향동29-50,126.9299873700,35.1633869109
"1780000700",동운고가,126.8844029180,35.1697278369
"1780008700",밤실마을교차로,126.9370406363,35.1617913371
"1780009400",청암교,126.9599359494,35.1622680877
"3850093700",청솔아파트앞교차로,128.9236286580,35.2287751749
"3850095500",영동제과앞교차로,128.9197619350,35.2299633520
"3850096100",김해사또폐차장앞교차로,128.9223148639,35.2300764903
"3850096700",충헌교회앞교차로,128.8999908276,35.2304359071
"3850102701",삼정동242,128.8959941712,35.2334847451
"3850104000",덕성앞교차로,128.9177223483,35.2330904655
"3850104200",동신쉐르빌앞교차로,128.9028911565,35.2331449098
"3850104500",지내동원2차사거리,128.9210973518,35.2332345474
"3850111600",안동사거리,128.9146618747,35.2361029004
"3850116300",자성공원앞교차로,128.9043850435,35.2383161858
"3850116400",동상아파트입구교차로,128.8865943728,35.2383173592
"3850118600",한일여고사거리,128.9164279190,35.2389956136
"3850118800",폴인커피,128.8743814013,35.2390572742
"3850123600",롯데캐슬2차입구교차로,128.8875945658,35.2411982948
"2970097301",신곡리494-5,126.6280223256,36.5390713164
"1850106701",성애노인요양원,127.3296660643,36.2875505526
"2800208701",길선리142-1,127.7262902750,36.8695964787
"3610141001",화수육교,128.7568012482,36.1212756205
"3850129400",신방교,128.9070192684,35.2449315995
"3850129600",칠암문화센터앞교차로,128.9093935265,35.2449366167
"3850130100",에이스빌딩앞교차로,128.9059557881,35.2453831148
"3850130800",화인어린이집,128.9023466314,35.2458087996
"3850133200",현대병원앞교차로,128.8707545443,35.2487828529
"3850133500",석칠교,128.8401854041,35.2488504133
"3850135100",연지공원역,128.8685593925,35.2498915480
"3850136400",속성변화점,128.9098281942,35.2511097323
"3850136900",태진산업앞교차로,128.7747615716,35.2518170103
"3850137400",김해구지초교입구교차로,128.8686579733,35.2519630999
"3920181201",장좌리43-2,128.4762367208,34.9959751176
"3450025801",점암교,126.1587320851,35.0888769397
"3450026001",점암교,126.1592927222,35.0890555812
"3850139600",옥천교,128.8251688068,35.2545481703
"3850141900",GS25삼계사거리,128.8670908044,35.2574553029
"3850142100",금수바다장어앞교차로,128.8675298078,35.2575193268
"3850143400",매정공원앞교차로,128.8709705727,35.2587832606
"3850145200",신도시주유소앞교차로,128.8657441610,35.2600514244
"3850147700",투썸플레이스김해삼계점,128.8697340899,35.2612410615
"3850150400",삼계하나로마트사거리,128.8718128691,35.2623832793
"3850150500",삼계동1520-6,128.8704496575,35.2623922263
"3850152000",화정초교입구교차로,128.8647974645,35.2634224355
"3850153400",삼방동산120-1,128.9116164490,35.2639571936
"3850159000",삼계사거리,128.8602597808,35.2698658538
"3850161600",고모교,128.7737472300,35.2763639866
"3850162900",점마교,128.8335239302,35.2820295213
"3850163000",속성변화점,128.8953095055,35.2839691449
"3850163600",속성변화점,128.8342657979,35.2848255222
"3850165800",한일스틸,128.7755077214,35.2909693138
"3850166000",내룡리412,128.7564321952,35.2928595557
"3850166100",내룡리412,128.7562275996,35.2929002542
"3850168000",속성변화점,128.7976521886,35.3010156014
"3850168400",자율방범환경초소,128.9473530046,35.3021162542
"3850172700",하나전교,128.8751595140,35.3062682191
"3850173300",진영리64-642,128.7293383195,35.3067104730
"3850173700",진영리1660,128.7338416991,35.3068123138
"3850174300",진영리1394,128.7250927775,35.3070147634
"3850176100",진영리1651,128.7266395432,35.3073945085
"3850178900",신촌교,128.9572107961,35.3082712127
"3850179200",진영리1654,128.7287594329,35.3083424500
"3850181400",진영리1666,128.7356979843,35.3095719551
"3850183300",진영리1669,128.7362800170,35.3120028682
"3850183600",대림기업앞교차로,128.7548620437,35.3120760291
"3850184100",본산공단관리사무소앞교차로,128.7470560538,35.3125399626
"3850185200",본산리산5-1,128.7771285072,35.3137756204
"3860014502",태룡교,128.8759908529,35.5093925505
"3850187000",용화사앞교차로,128.7472594378,35.3160576426
"3850188000",봉화정,128.8024253103,35.3176557396
"3850188600",한림어패럴,128.7560275937,35.3194257735
"3850192900",공립한림어린이집,128.8021222630,35.3253325553
"1790233601",신창IC사거리,126.8329188911,35.1906241833
"2440327801",노블힐스입구삼거리,127.0980732189,37.2604432280
"3850194900",성심카센터앞교차로,128.7970314611,35.3286951809
"3850196000",속성변화점,128.8074656611,35.3360932393
"3850197100",시산리95-2,128.8006068452,35.3489465642
"3850201301",병동리542,128.7932281965,35.2861436732
"3850202300",커피세븐,128.8523868788,35.2343589220
"3850203400",해반천교,128.8759318779,35.2220025766
"3850287300",대동화명대교서측,128.9933442891,35.2348736326
"3850288500",속성변화점,128.7759852830,35.2245967405
"3120290201",고산천,127.2887819771,36.0085013973
"3850318506",김해일반산업단지,128.8276583024,35.2173450109
"3850318701",속성변화점,128.8342844263,35.2088841197
"3850319402",농소리647,128.8349992369,35.2134328835
"3850323800",대감JC남측,128.9832386420,35.2681615610
"3850348902",관동동1129,128.8062934453,35.1760353618
"2370262101",흥천이포IC교차로,127.5178139287,37.3723446876
"3120291301",상관IC,127.2182640910,35.7548056875
"3850349901",관동동1136,128.8162298989,35.1768548775
"3850363500",담안리659-5,128.7639011856,35.2670611187
"3850364000",고모리1592,128.7674384660,35.2712441229
"3850364501",고모리1592,128.7717256241,35.2769352871
"3850371200",본산리1759,128.7401777826,35.3151055935
"3850371500",본산리944-1,128.7451898767,35.3119976402
"3300154001",신기마을회관,127.2652680719,35.0851987499
"3850374200",죽곡리183-3,128.7693630845,35.2802680105
"3850375300",병동리992-3,128.7810119609,35.2916834784
"3300176501",반송마을,127.2931858771,35.1870521204
"3300174601",신흥노인정,127.1504636985,35.2823792973
"3300168101",군계교,127.2453804819,35.1045081110
"3850381500",천곡리1402,128.8378450755,35.2352401541
"3850381700",선지리682-8,128.8436196107,35.2314239515
"3850382800",삼계동301-15,128.8623551712,35.2635204916
"3850384100",내동1088,128.8655550414,35.2484221980
"3850384600",활천고개삼거리,128.8903655272,35.2341406225
"3850393400",관동동1128,128.8046110339,35.1760132116
"3850393500",관동동1133,128.8083981982,35.1767048258
"3850393900",관동동1135,128.8129603078,35.1761965789
"3850394100",관동동1166,128.8129227828,35.1790962556
"3850395500",율하동1419,128.8153976392,35.1717637562
"3850396400",율하동262,128.8047235797,35.1702555214
